i,t,alpha,delta1,delta2,CL,viol,SPL,flags
3.300000000000000000e+02,3.300000000000000266e+00,1.198086140073289663e+01,-3.836045989979588899e+00,6.009370950577517689e+00,1.306440290709141472e+00,6.440290709141427428e-03,7.994026674350686790e+01,0.000000000000000000e+00
3.310000000000000000e+02,3.310000000000000053e+00,1.196916604436387743e+01,-3.854212077845418527e+00,5.997198784468432464e+00,1.307769102023399022e+00,7.769102023398977153e-03,7.994305609151081171e+01,0.000000000000000000e+00
3.320000000000000000e+02,3.320000000000000284e+00,1.196026367045392647e+01,-3.870207028378331859e+00,5.986510235188266194e+00,1.307753810561063545e+00,7.753810561063501083e-03,7.994534736122722052e+01,0.000000000000000000e+00
3.330000000000000000e+02,3.330000000000000071e+00,1.195720532930841173e+01,-3.881897958506429269e+00,5.978767315266391158e+00,1.306927041648344723e+00,6.927041648344678393e-03,7.994638186378699629e+01,0.000000000000000000e+00
3.340000000000000000e+02,3.339999999999999858e+00,1.190242194212426874e+01,-3.929628061045491894e+00,5.946313539860507369e+00,1.305810109747355341e+00,5.810109747355296506e-03,7.995456956660663650e+01,0.000000000000000000e+00
3.350000000000000000e+02,3.350000000000000089e+00,1.191036407030572697e+01,-3.933206658650720389e+00,5.944119370547792158e+00,1.302205769151612902e+00,2.205769151612857470e-03,7.995815185864928765e+01,0.000000000000000000e+00
3.360000000000000000e+02,3.359999999999999876e+00,1.192847233893083292e+01,-3.913232059766138082e+00,5.958059429494401371e+00,1.299637669004688467e+00,3.623309953115771975e-04,7.995882410759362813e+01,0.000000000000000000e+00
3.370000000000000000e+02,3.370000000000000107e+00,1.194292237147005942e+01,-3.883038754750574029e+00,5.979000090924760258e+00,1.298748967934163723e+00,1.251032065836321649e-03,7.995946234671754382e+01,0.000000000000000000e+00
3.380000000000000000e+02,3.379999999999999893e+00,1.195445320551651136e+01,-3.831260733891809434e+00,6.014740466443559086e+00,1.299287392701288901e+00,7.126072987111431445e-04,7.996328220017771571e+01,1.000000000000000000e+00
3.390000000000000000e+02,3.390000000000000124e+00,1.196365457813943856e+01,-3.800378890324914938e+00,6.036163114873430047e+00,1.301390269560644741e+00,1.390269560644696867e-03,7.996750042848924522e+01,1.000000000000000000e+00
3.400000000000000000e+02,3.399999999999999911e+00,1.197099708760621795e+01,-3.789973612119043267e+00,6.043539991942902923e+00,1.304033668346607167e+00,4.033668346607122146e-03,7.997004056464294308e+01,0.000000000000000000e+00
3.410000000000000000e+02,3.410000000000000142e+00,1.196057000959756600e+01,-3.808358153392160439e+00,6.031159768668672427e+00,1.306500097661295934e+00,6.500097661295889395e-03,7.997220852854243844e+01,0.000000000000000000e+00
3.420000000000000000e+02,3.419999999999999929e+00,1.193291652048471185e+01,-3.838558980513894880e+00,6.010669613448640369e+00,1.307636574435983023e+00,7.636574435982979026e-03,7.997680922826221206e+01,0.000000000000000000e+00
3.430000000000000000e+02,3.430000000000000160e+00,1.190315011585595784e+01,-3.870001353312814363e+00,5.989326413241883529e+00,1.307073343146517352e+00,7.073343146517308000e-03,7.998346862343446162e+01,0.000000000000000000e+00
3.440000000000000000e+02,3.439999999999999947e+00,1.185550680721643069e+01,-3.913715619136178603e+00,5.959568908778687835e+00,1.305211645992320202e+00,5.211645992320157461e-03,7.999423065261689203e+01,0.000000000000000000e+00
3.450000000000000000e+02,3.450000000000000178e+00,1.181971569145562739e+01,-3.948904141475045648e+00,5.935658562747498479e+00,1.301632842565906056e+00,1.632842565906011956e-03,8.000598009233692665e+01,0.000000000000000000e+00
3.460000000000000000e+02,3.459999999999999964e+00,1.183620999062898171e+01,-3.947321105290734877e+00,5.936945718345900680e+00,1.297356932457173873e+00,2.643067542826171845e-03,8.001077113435370336e+01,0.000000000000000000e+00
3.470000000000000000e+02,3.470000000000000195e+00,1.186929888141100520e+01,-3.930640708495462210e+00,5.948573101578017663e+00,1.294941092166257635e+00,5.058907833742409821e-03,8.000868218302537116e+01,0.000000000000000000e+00
3.480000000000000000e+02,3.479999999999999982e+00,1.189570314779262006e+01,-3.900709783126199426e+00,5.969278448639174783e+00,1.294733236944462407e+00,5.266763055537637683e-03,8.000468505366571037e+01,0.000000000000000000e+00
3.490000000000000000e+02,3.490000000000000213e+00,1.191677321894562525e+01,-3.864594248820627076e+00,5.994226680813094177e+00,1.296322070201765264e+00,3.677929798234780279e-03,8.000119142698781616e+01,0.000000000000000000e+00
3.500000000000000000e+02,3.500000000000000000e+00,1.193358671006772198e+01,-3.832911037494028061e+00,6.016140826759596827e+00,1.299249329855649782e+00,7.506701443502628024e-04,7.999847291456777043e+01,0.000000000000000000e+00
3.510000000000000000e+02,3.510000000000000231e+00,1.194700353631666623e+01,-3.795666908313120036e+00,6.041872833786269048e+00,1.302922387528652415e+00,2.922387528652370392e-03,7.999771488528773489e+01,1.000000000000000000e+00
3.520000000000000000e+02,3.520000000000000018e+00,1.195065011391332988e+01,-3.804444235850656497e+00,6.036036277828475072e+00,1.307199189847268128e+00,7.199189847268083753e-03,7.999526094249948471e+01,0.000000000000000000e+00
3.530000000000000000e+02,3.530000000000000249e+00,1.194681405732324997e+01,-3.818211379338587008e+00,6.026772358236571314e+00,1.310431301405927895e+00,1.043130140592785082e-02,7.999275196752357431e+01,0.000000000000000000e+00
3.540000000000000000e+02,3.540000000000000036e+00,1.190359164902857181e+01,-3.859294667531336209e+00,5.998766717729826503e+00,1.312581287993453749e+00,1.258128799345370474e-02,7.999622104522241273e+01,0.000000000000000000e+00
3.550000000000000000e+02,3.550000000000000266e+00,1.185966884801081100e+01,-3.900623050023401372e+00,5.970596844969053407e+00,1.312193611156643014e+00,1.219361115664296946e-02,8.000405602988230669e+01,0.000000000000000000e+00
3.560000000000000000e+02,3.560000000000000053e+00,1.180681554028681290e+01,-3.947953505803430740e+00,5.938316950617093859e+00,1.309933592753116605e+00,9.933592753116560203e-03,8.001616892083819721e+01,0.000000000000000000e+00
3.570000000000000000e+02,3.570000000000000284e+00,1.174952670762232287e+01,-3.998139243413294075e+00,5.904086584863920351e+00,1.305907759616927288e+00,5.907759616927243940e-03,8.003167487369729827e+01,0.000000000000000000e+00
3.580000000000000000e+02,3.580000000000000071e+00,1.170175709912470374e+01,-4.041434350301111422e+00,5.874584684191007433e+00,1.300387257002515451e+00,3.872570025154065121e-04,8.004792407744102434e+01,0.000000000000000000e+00
3.590000000000000000e+02,3.589999999999999858e+00,1.173903474518946233e+01,-4.025138744403207625e+00,5.885892926273602832e+00,1.294192561979292000e+00,5.807438020708044490e-03,8.005320572667231716e+01,0.000000000000000000e+00
3.600000000000000000e+02,3.600000000000000089e+00,1.178224506089380874e+01,-4.004603365947091653e+00,5.900105134067792356e+00,1.291337092870184833e+00,8.662907129815211604e-03,8.005011622111851466e+01,0.000000000000000000e+00
3.610000000000000000e+02,3.609999999999999876e+00,1.182414489934137869e+01,-3.984752987910592736e+00,5.913847557125348153e+00,1.291169189229413927e+00,8.830810770586117187e-03,8.004118333311380695e+01,0.000000000000000000e+00
3.620000000000000000e+02,3.620000000000000107e+00,1.185967118230271566e+01,-3.938556560565317000e+00,5.945636139927167108e+00,1.292881520183720934e+00,7.118479816279110750e-03,8.003230872890638636e+01,0.000000000000000000e+00
3.630000000000000000e+02,3.629999999999999893e+00,1.188802043840317779e+01,-3.913765157748544610e+00,5.962767311153668537e+00,1.296478100663416955e+00,3.521899336583089735e-03,8.002242393836920087e+01,0.000000000000000000e+00
3.640000000000000000e+02,3.640000000000000124e+00,1.191064257205910160e+01,-3.862447070170724750e+00,5.998083063183087482e+00,1.300647866894870663e+00,6.478668948706189923e-04,8.001605521229598139e+01,0.000000000000000000e+00
3.650000000000000000e+02,3.649999999999999911e+00,1.192869457770372676e+01,-3.859738763262117178e+00,6.000080354628819279e+00,1.305769019705216971e+00,5.769019705216926752e-03,8.000755617048447732e+01,0.000000000000000000e+00
3.660000000000000000e+02,3.660000000000000142e+00,1.190025338221574991e+01,-3.890005153108918812e+00,5.979463580069798390e+00,1.310124231152280716e+00,1.012423115228067161e-02,8.000423439562905514e+01,0.000000000000000000e+00
3.670000000000000000e+02,3.669999999999999929e+00,1.187519962836290510e+01,-3.917671919752442999e+00,5.960629646001118331e+00,1.311800104830745273e+00,1.180010483074522831e-02,8.000429616487713247e+01,0.000000000000000000e+00
3.680000000000000000e+02,3.680000000000000160e+00,1.182901931811357699e+01,-3.959894133497560365e+00,5.931819347558278110e+00,1.311667661261125994e+00,1.166766126112595003e-02,8.000986873933774746e+01,0.000000000000000000e+00
3.690000000000000000e+02,3.689999999999999947e+00,1.178755304385210145e+01,-3.998588570047700852e+00,5.905431236443775767e+00,1.309251220190397191e+00,9.251220190397146936e-03,8.001860719263335397e+01,0.000000000000000000e+00
3.700000000000000000e+02,3.700000000000000178e+00,1.170643454600359057e+01,-4.064775374819124210e+00,5.860215458092945973e+00,1.305361336969644848e+00,5.361336969644803219e-03,8.003486848310581081e+01,0.000000000000000000e+00
3.710000000000000000e+02,3.709999999999999964e+00,1.169554901767755695e+01,-4.081652756620729683e+00,5.848776481566685170e+00,1.298580878608659006e+00,1.419121391341038319e-03,8.004661197789766902e+01,0.000000000000000000e+00
3.720000000000000000e+02,3.720000000000000195e+00,1.172251594472910163e+01,-4.071894892741525496e+00,5.855569526372211620e+00,1.292839454323096549e+00,7.160545676903495860e-03,8.005031378318662405e+01,0.000000000000000000e+00
3.730000000000000000e+02,3.729999999999999982e+00,1.177857332963231407e+01,-4.038589626838052560e+00,5.878480085549610656e+00,1.289546663606460086e+00,1.045333639353995814e-02,8.004498007245182123e+01,0.000000000000000000e+00
3.740000000000000000e+02,3.740000000000000213e+00,1.182330599031265450e+01,-3.995166117240274151e+00,5.908322986779468877e+00,1.289413397308312836e+00,1.058660269168720802e-02,8.003660159710418043e+01,0.000000000000000000e+00
3.750000000000000000e+02,3.750000000000000000e+00,1.185900174984545075e+01,-3.938223892737710674e+00,5.947433852372425278e+00,1.291516125929317527e+00,8.483874070682517754e-03,8.002934057258906364e+01,0.000000000000000000e+00
3.760000000000000000e+02,3.760000000000000231e+00,1.188748624482616734e+01,-3.891856447745645209e+00,5.979316457925098582e+00,1.295332032331282024e+00,4.667967668718020491e-03,8.002308636326557689e+01,0.000000000000000000e+00
3.770000000000000000e+02,3.770000000000000018e+00,1.191021629637643642e+01,-3.846373597670877054e+00,6.010605491814868806e+00,1.299877628411258312e+00,1.223715887417320403e-04,8.001863547815784727e+01,0.000000000000000000e+00
3.780000000000000000e+02,3.780000000000000249e+00,1.191479109084770016e+01,-3.854109414507234099e+00,6.005408752975719189e+00,1.304742845497057102e+00,4.742845497057057713e-03,8.001333839801523595e+01,0.000000000000000000e+00
3.790000000000000000e+02,3.790000000000000036e+00,1.189359139001533272e+01,-3.879634293009126100e+00,5.988010283527629873e+00,1.307904256431241974e+00,7.904256431241929448e-03,8.001124338990676677e+01,0.000000000000000000e+00
3.800000000000000000e+02,3.800000000000000266e+00,1.185440758741065714e+01,-3.917409671236359969e+00,5.962212122497814626e+00,1.308659183198574771e+00,8.659183198574726958e-03,8.001417868488644558e+01,0.000000000000000000e+00
3.810000000000000000e+02,3.810000000000000053e+00,1.181427316701575947e+01,-3.955616405893647602e+00,5.936122377929943461e+00,1.306850762761225804e+00,6.850762761225759334e-03,8.002085417674662438e+01,0.000000000000000000e+00
3.820000000000000000e+02,3.820000000000000284e+00,1.180436576938792825e+01,-3.972466755796754345e+00,5.924670338449733897e+00,1.303123687460836067e+00,3.123687460836022112e-03,8.002587251374613686e+01,0.000000000000000000e+00
3.830000000000000000e+02,3.830000000000000071e+00,1.184277401781245764e+01,-3.955333286215150235e+00,5.936499998388546473e+00,1.299347504466082048e+00,6.524955339179960845e-04,8.002296704562361640e+01,0.000000000000000000e+00
3.840000000000000000e+02,3.839999999999999858e+00,1.183745835280581993e+01,-3.968555226017319804e+00,5.927530187783497162e+00,1.297700010166537465e+00,2.299989833462579014e-03,8.002050798987832536e+01,0.000000000000000000e+00
3.850000000000000000e+02,3.850000000000000089e+00,1.186751429057284923e+01,-3.956829251934372849e+00,5.935650965986507543e+00,1.295618062386916902e+00,4.381937613083142224e-03,8.001341592398955527e+01,0.000000000000000000e+00
3.860000000000000000e+02,3.859999999999999876e+00,1.189427908035611203e+01,-3.913639559437119608e+00,5.965328945932643734e+00,1.294807292333195026e+00,5.192707666805018718e-03,8.000728643429081899e+01,0.000000000000000000e+00
3.870000000000000000e+02,3.870000000000000107e+00,1.191563684190033179e+01,-3.884811346222245110e+00,5.985174392280834255e+00,1.295666473919730777e+00,4.333526080269267666e-03,8.000132479916926798e+01,0.000000000000000000e+00
3.880000000000000000e+02,3.879999999999999893e+00,1.193267990414268986e+01,-3.876985193778359484e+00,5.990625387845295080e+00,1.297196764600295760e+00,2.803235399704284703e-03,7.999396092303774708e+01,0.000000000000000000e+00
3.890000000000000000e+02,3.890000000000000124e+00,1.194627992350780232e+01,-3.856580845404946611e+00,6.004699383197086071e+00,1.298528692609220991e+00,1.471307390779053037e-03,7.998779991686764390e+01,0.000000000000000000e+00
3.900000000000000000e+02,3.899999999999999911e+00,1.195713246421329679e+01,-3.831348580409371429e+00,6.022085361895816114e+00,1.299960243900616819e+00,3.975609938322577364e-05,7.998369606609844595e+01,0.000000000000000000e+00
3.910000000000000000e+02,3.910000000000000142e+00,1.196579257245303474e+01,-3.792797509719216364e+00,6.048610449252383781e+00,1.301519721256507500e+00,1.519721256507455820e-03,7.998314954974367197e+01,1.000000000000000000e+00
3.920000000000000000e+02,3.919999999999999929e+00,1.197270316387666433e+01,-3.743790666152321922e+00,6.082319951472537234e+00,1.303471277840374754e+00,3.471277840374709101e-03,7.998682026918422139e+01,1.000000000000000000e+00
3.930000000000000000e+02,3.930000000000000160e+00,1.197821767622481381e+01,-3.746152064938628179e+00,6.080784526733414630e+00,1.305942321519525606e+00,5.942321519525561868e-03,7.998787598702364221e+01,0.000000000000000000e+00
3.940000000000000000e+02,3.939999999999999947e+00,1.198261814567434591e+01,-3.750613132555567830e+00,6.077805857328431038e+00,1.307390380504911187e+00,7.390380504911142623e-03,7.998705577870155992e+01,0.000000000000000000e+00
3.950000000000000000e+02,3.950000000000000178e+00,1.197724214646208019e+01,-3.766183523972117531e+00,6.067199725774781172e+00,1.308024727720524361e+00,8.024727720524316155e-03,7.998590680306644174e+01,0.000000000000000000e+00
3.960000000000000000e+02,3.959999999999999964e+00,1.193833996149885301e+01,-3.804947578747355674e+00,6.040674628881470554e+00,1.307535479550647972e+00,7.535479550647927738e-03,7.998979153390054364e+01,0.000000000000000000e+00
3.970000000000000000e+02,3.970000000000000195e+00,1.190719656082975497e+01,-3.838029475052439743e+00,6.018052780298249083e+00,1.304764344714390845e+00,4.764344714390800206e-03,7.999607276352219287e+01,0.000000000000000000e+00
3.980000000000000000e+02,3.979999999999999982e+00,1.188822750541555529e+01,-3.862352409203135384e+00,6.001441076663986962e+00,1.300706133778232187e+00,7.061337782321430723e-04,8.000216276698694173e+01,0.000000000000000000e+00
3.990000000000000000e+02,3.990000000000000213e+00,1.191080780735180689e+01,-3.851235180933558322e+00,6.009133132366196506e+00,1.296280310830687954e+00,3.719689169312090371e-03,8.000256989824208631e+01,0.000000000000000000e+00
4.000000000000000000e+02,4.000000000000000000e+00,1.192882643212922034e+01,-3.843635600049578382e+00,6.014412125019089395e+00,1.293634148295369712e+00,6.365851704630332009e-03,7.999956128391663412e+01,0.000000000000000000e+00
4.010000000000000000e+02,4.009999999999999787e+00,1.194320493068897449e+01,-3.822187576730334158e+00,6.029188403753296122e+00,1.292093152609666840e+00,7.906847390333204828e-03,7.999653330070643165e+01,0.000000000000000000e+00
