scenario,i,t,alpha,delta1,delta2,CL,s,sigma,flags
1.000000000000000000e+00,3.090000000000000000e+02,3.089999999999999858e+00,1.200000000000000000e+01,-1.406374030060442593e+00,5.791570676230574755e+00,1.448907170794606403e+00,-1.092829205393552883e-03,5.033114907695875884e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.100000000000000000e+02,3.100000000000000089e+00,1.198443061720069025e+01,-1.417207889051407044e+00,5.783324129553427007e+00,1.451141078141141350e+00,1.141078141141393942e-03,5.033114907695875884e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.110000000000000000e+02,3.109999999999999876e+00,1.200000000000000000e+01,-1.405414245811555718e+00,5.790762618320130173e+00,1.448890515129974688e+00,-1.109484870025267966e-03,5.033114907695875884e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.120000000000000000e+02,3.120000000000000107e+00,1.198419334140226056e+01,-1.416420529931016192e+00,5.782414214326503377e+00,1.451163847644073135e+00,1.163847644073179310e-03,5.033114907695875884e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.130000000000000000e+02,3.129999999999999893e+00,1.200000000000000000e+01,-1.404558844458339673e+00,5.789917193279440433e+00,1.448879530009205663e+00,-1.120469990794292769e-03,5.033114907695875884e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.140000000000000000e+02,3.140000000000000124e+00,1.198403413767898051e+01,-1.415683337466217218e+00,5.781504088422049215e+00,1.451179199109852824e+00,1.179199109852868688e-03,5.033114907695875884e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.150000000000000000e+02,3.149999999999999911e+00,1.200000000000000000e+01,-1.403779593967616535e+00,5.789053145644767362e+00,1.448872237188689294e+00,-1.127762811310661917e-03,5.033114907695875884e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.160000000000000000e+02,3.160000000000000142e+00,1.198392755561657097e+01,-1.414985685437045504e+00,5.780600304486316787e+00,1.451189479931167092e+00,1.189479931167136684e-03,5.033114907695875884e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.170000000000000000e+02,3.169999999999999929e+00,1.200000000000000000e+01,-1.403056706633998285e+00,5.788183384065914261e+00,1.448867362635078759e+00,-1.132637364921196266e-03,5.033114907695875884e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.180000000000000000e+02,3.180000000000000160e+00,1.198385628940530623e+01,-1.414319764182679684e+00,5.779707479264144077e+00,1.451196326220035360e+00,1.196326220035404120e-03,5.033114907695875884e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.190000000000000000e+02,3.189999999999999947e+00,1.200000000000000000e+01,-1.402376503147237052e+00,5.787316600817168144e+00,1.448864079671921656e+00,-1.135920328078299235e-03,5.033114907695875884e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.200000000000000000e+02,3.200000000000000178e+00,1.198380865622909219e+01,-1.413679980004932668e+00,5.778828719102373057e+00,1.451200859834901102e+00,1.200859834901146783e-03,5.033223797315072856e-01,8.000000000000000000e+00
1.000000000000000000e+00,3.210000000000000000e+02,3.209999999999999964e+00,1.200000000000000000e+01,-1.401729587045221992e+00,5.786458554141300503e+00,1.448861848142001918e+00,-1.138151857998037642e-03,5.033223797315072856e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.220000000000000000e+02,3.220000000000000195e+00,1.198377681422135232e+01,-1.413062376958349686e+00,5.777966003310200271e+00,1.451203842976411806e+00,1.203842976411850785e-03,5.033223797315072856e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.230000000000000000e+02,3.229999999999999982e+00,1.200000000000000000e+01,-1.401109518495720074e+00,5.785612936022299202e+00,1.448860312767777270e+00,-1.139687232222685864e-03,5.033223797315072856e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.240000000000000000e+02,3.240000000000000213e+00,1.198375551705992059e+01,-1.412464147411601756e+00,5.777120524458682738e+00,1.451205787963760985e+00,1.205787963761029147e-03,5.033223797315072856e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.250000000000000000e+02,3.250000000000000000e+00,1.200000000000000000e+01,-1.400511861898647847e+00,5.784782084394142210e+00,1.448859239843525826e+00,-1.140760156474129872e-03,5.033223797315072856e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.260000000000000000e+02,3.260000000000000231e+00,1.198374125329355344e+01,-1.411883290977354877e+00,5.776292941508807566e+00,1.451207039572707469e+00,1.207039572707513386e-03,5.033223797315072856e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.270000000000000000e+02,3.270000000000000018e+00,1.200000000000000000e+01,-1.399933541502426326e+00,5.783967411825709171e+00,1.448858474352960446e+00,-1.141525647039509650e-03,5.033223797315072856e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.280000000000000000e+02,3.280000000000000249e+00,1.198373167883616830e+01,-1.411318358895609526e+00,5.775483548012483759e+00,1.451207828643387820e+00,1.207828643387864886e-03,5.033223797315072856e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.290000000000000000e+02,3.290000000000000036e+00,1.200000000000000000e+01,-1.399372397920777500e+00,5.783169712610683355e+00,1.448857913496679473e+00,-1.142086503320483004e-03,5.033223797315072856e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.300000000000000000e+02,3.300000000000000266e+00,1.198372523014391611e+01,-1.410768278288218713e+00,5.774692393642583355e+00,1.451208309448727807e+00,1.208309448727851176e-03,5.033223797315072856e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.310000000000000000e+02,3.310000000000000053e+00,1.200000000000000000e+01,-1.398826888144362401e+00,5.782389370367657655e+00,1.448857489005615840e+00,-1.142510994384116074e-03,5.033223797315072856e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.320000000000000000e+02,3.320000000000000284e+00,1.198372086485916554e+01,-1.410232231710375261e+00,5.773919367361212807e+00,1.451208584965943738e+00,1.208584965943781953e-03,5.033223797315072856e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.330000000000000000e+02,3.330000000000000071e+00,1.200000000000000000e+01,-1.398295883673723816e+00,5.781626497613257420e+00,1.448857155498324722e+00,-1.142844501675233104e-03,5.033223797315072856e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.340000000000000000e+02,3.339999999999999858e+00,1.198371788831959073e+01,-1.409709575395589720e+00,5.773164253749453856e+00,1.451208723877056794e+00,1.208723877056838703e-03,5.033223797315072856e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.350000000000000000e+02,3.350000000000000089e+00,1.200000000000000000e+01,-1.397778535128717747e+00,5.780881029250811487e+00,1.448856882787627587e+00,-1.143117212372368741e-03,5.033223797315072856e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.360000000000000000e+02,3.359999999999999876e+00,1.198371583768270554e+01,-1.409199784094426144e+00,5.772426770894819370e+00,1.451208771965759370e+00,1.208771965759414257e-03,5.033223797315072856e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.370000000000000000e+02,3.370000000000000107e+00,1.200000000000000000e+01,-1.397274181632734757e+00,5.780152785022261597e+00,1.448856650784437594e+00,-1.143349215562361465e-03,5.033223797315072856e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.380000000000000000e+02,3.379999999999999893e+00,1.198371440460643456e+01,-1.408702413995668756e+00,5.771706595742035262e+00,1.451208759740637566e+00,1.208759740637610491e-03,5.033223797315072856e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.390000000000000000e+02,3.390000000000000124e+00,1.200000000000000000e+01,-1.396782290236079804e+00,5.779441511140638532e+00,1.448856446115372565e+00,-1.143553884627390715e-03,5.033223797315072856e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.400000000000000000e+02,3.399999999999999911e+00,1.198371338759478455e+01,-1.408217079197166210e+00,5.771003374631440863e+00,1.451208707526498998e+00,1.208707526499042118e-03,5.033135803918965534e-01,8.000000000000000000e+00
1.000000000000000000e+00,3.410000000000000000e+02,3.410000000000000142e+00,1.200000000000000000e+01,-1.396302418105838106e+00,5.778746895432351316e+00,1.448856259875803687e+00,-1.143740124196268582e-03,5.033135803918965534e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.420000000000000000e+02,3.419999999999999929e+00,1.198371264858131191e+01,-1.407743427882806042e+00,5.770316750694776786e+00,1.451208628214532670e+00,1.208628214532714296e-03,5.033135803918965534e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.430000000000000000e+02,3.430000000000000160e+00,1.200000000000000000e+01,-1.395834175171742464e+00,5.778068625534861447e+00,1.448856086421979050e+00,-1.143913578020905319e-03,5.033135803918965534e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.440000000000000000e+02,3.439999999999999947e+00,1.198371209158006501e+01,-1.407281143683767333e+00,5.769646361914158916e+00,1.451208531684741843e+00,1.208531684741886991e-03,5.033135803918965534e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.450000000000000000e+02,3.450000000000000178e+00,1.200000000000000000e+01,-1.395377219556002801e+00,5.777406358544302734e+00,1.448855921421958293e+00,-1.144078578041662908e-03,5.033135803918965534e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.460000000000000000e+02,3.459999999999999964e+00,1.198371165660987891e+01,-1.406829929489737507e+00,5.768991841302916868e+00,1.451208423868922903e+00,1.208423868922947619e-03,5.033135803918965534e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.470000000000000000e+02,3.470000000000000195e+00,1.200000000000000000e+01,-1.394931239349686214e+00,5.776759744557318221e+00,1.448855762275658599e+00,-1.144237724341357065e-03,5.033135803918965534e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.480000000000000000e+02,3.479999999999999982e+00,1.198371130371008597e+01,-1.406389504219617725e+00,5.768352824371025811e+00,1.451208308716807283e+00,1.208308716807326988e-03,5.033135803918965534e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.490000000000000000e+02,3.490000000000000213e+00,1.200000000000000000e+01,-1.394495944605743221e+00,5.776128431895286575e+00,1.448855607250487232e+00,-1.144392749512723739e-03,5.033135803918965534e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.500000000000000000e+02,3.500000000000000000e+00,1.198371100625353058e+01,-1.405959599446625852e+00,5.767728951142895966e+00,1.451208188858084780e+00,1.208188858084824346e-03,5.033135803918965534e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.510000000000000000e+02,3.510000000000000231e+00,1.200000000000000000e+01,-1.394071061957061985e+00,5.775512070516263918e+00,1.448855455191380814e+00,-1.144544808619141207e-03,5.033135803918965534e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.520000000000000000e+02,3.520000000000000018e+00,1.198371074649262269e+01,-1.405539957102186044e+00,5.767119867434453262e+00,1.451208066043388811e+00,1.208066043388855704e-03,5.033135803918965534e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.530000000000000000e+02,3.530000000000000249e+00,1.200000000000000000e+01,-1.393656330986194014e+00,5.774910314219990681e+00,1.448855305327943155e+00,-1.144694672056800755e-03,5.033135803918965534e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.540000000000000000e+02,3.540000000000000036e+00,1.198371051259511511e+01,-1.405130327899924314e+00,5.766525225638130081e+00,1.451207941437792970e+00,1.207941437793014217e-03,5.033135803918965534e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.550000000000000000e+02,3.550000000000000266e+00,1.200000000000000000e+01,-1.393251501762732270e+00,5.774322822050721449e+00,1.448855157146180961e+00,-1.144842853818994755e-03,5.033135803918965534e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.560000000000000000e+02,3.560000000000000053e+00,1.198371029666722265e+01,-1.404730470243569673e+00,5.765944685179491991e+00,1.451207815816544677e+00,1.207815816544721699e-03,5.033135803918965534e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.570000000000000000e+02,3.570000000000000284e+00,1.200000000000000000e+01,-1.392856333157810100e+00,5.773749259168482695e+00,1.448855010302585899e+00,-1.144989697414056096e-03,5.033135803918965534e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.580000000000000000e+02,3.580000000000000071e+00,1.198371009343824056e+01,-1.404340149453927156e+00,5.765377912759645618e+00,1.451207689695302117e+00,1.207689695302160970e-03,5.033135803918965534e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.590000000000000000e+02,3.589999999999999858e+00,1.200000000000000000e+01,-1.392470591679369818e+00,5.773189297366316808e+00,1.448854864567327816e+00,-1.145135432672139686e-03,5.033135803918965534e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.600000000000000000e+02,3.600000000000000089e+00,1.198370990249096302e+01,-1.403959138715827004e+00,5.764824578021803703e+00,1.451207563416782698e+00,1.207563416782742038e-03,5.033065769447128135e-01,8.000000000000000000e+00
1.000000000000000000e+00,3.610000000000000000e+02,3.609999999999999876e+00,1.200000000000000000e+01,-1.392094053625510197e+00,5.772642606593998416e+00,1.448854719786419665e+00,-1.145280213580290862e-03,5.033065769447128135e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.620000000000000000e+02,3.620000000000000107e+00,1.198370972047714567e+01,-1.403587212080903868e+00,5.764284365143748978e+00,1.451207436693916719e+00,1.207436693916763559e-03,5.033065769447128135e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.630000000000000000e+02,3.629999999999999893e+00,1.200000000000000000e+01,-1.391726493686176402e+00,5.772108883002713853e+00,1.448854576084649848e+00,-1.145423915350107791e-03,5.033065769447128135e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.640000000000000000e+02,3.640000000000000124e+00,1.198370954195264559e+01,-1.403224154190199524e+00,5.763756965415508304e+00,1.451207310364889924e+00,1.207310364889968568e-03,5.033065769447128135e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.650000000000000000e+02,3.649999999999999911e+00,1.200000000000000000e+01,-1.391367697901553901e+00,5.771587818941759096e+00,1.448854433087694016e+00,-1.145566912305939766e-03,5.033065769447128135e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.660000000000000000e+02,3.660000000000000142e+00,1.198370936643317819e+01,-1.402869753962557420e+00,5.763242074651405922e+00,1.451207184471926537e+00,1.207184471926581182e-03,5.033065769447128135e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.670000000000000000e+02,3.669999999999999929e+00,1.200000000000000000e+01,-1.391017457560182358e+00,5.771079113955946305e+00,1.448854290773181397e+00,-1.145709226818558690e-03,5.033065769447128135e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.680000000000000000e+02,3.680000000000000160e+00,1.198370919358411335e+01,-1.402523805401081125e+00,5.762739395845303925e+00,1.451207059042519898e+00,1.207059042519942338e-03,5.033065769447128135e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.690000000000000000e+02,3.689999999999999947e+00,1.200000000000000000e+01,-1.390675569019384383e+00,5.770582474652680816e+00,1.448854149125130331e+00,-1.145850874869625002e-03,5.033065769447128135e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.700000000000000000e+02,3.700000000000000178e+00,1.198370902317081743e+01,-1.402186107449403307e+00,5.762248639015925100e+00,1.451206934094348533e+00,1.206934094348577347e-03,5.033065769447128135e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.710000000000000000e+02,3.709999999999999964e+00,1.200000000000000000e+01,-1.390341833548828676e+00,5.770097614559120736e+00,1.448854008131905013e+00,-1.145991868094942134e-03,5.033065769447128135e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.720000000000000000e+02,3.720000000000000195e+00,1.198370885502539629e+01,-1.401856463859671997e+00,5.761769521050086773e+00,1.451206809638565076e+00,1.206809638565120579e-03,5.033065769447128135e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.730000000000000000e+02,3.729999999999999982e+00,1.200000000000000000e+01,-1.390016057189731313e+00,5.769624253974455996e+00,1.448853867784747340e+00,-1.146132215252615438e-03,5.033065769447128135e-01,1.000000000000000000e+00
